"5517","Residencia José Breton","","","","","","","","","",""
"5529","Mulino & Mulino","","322-9450","","","","830-6018","","","Panamá",""
"5546","Residencia Lucas Zarak","","","","","","","","","",""
"5727","Centro de Agencias","www.cdapty.com","266- 2222","administracion@cda-pty.com","","","266-3747","","","",""
"5891","Residencia Isabel Nachio","","","","","","","","","",""
"5903","National Car Rental","www.nationalpanama.com","275-7100","","","","265-3228","","","",""
"5927","Grupo Carreras","https://www.phcarreras.com/","2636236","grupocarreras@grupocarreras.com.pa","","","","","","",""
"5936","Consorcio Quality & Asociados","","202-6675","","","202-6675","","","","",""
"5959","Las Anclas Mall","www.lasanclasmall.com","275-5200","ventas@lasanclasmall.com","","6678-2493","","","","",""
"6002","Tandor Comercial","","305-5600","eerodriguez@komexpma.com","","","","","","",""
"6011","COOPEDUC","","260-1944","","","","","","","",""
"6044","Banco Ficohsa","www.ficohsapanama.com","380-2300","","","","","","","",""
"6057","BBB Shoes & Boots","www.bbb.com.pa","266-3333","","","","","","","",""
"6095","Almacen Picadilly","","227-8710","","","","","","","",""
"6099","Mega Smart Phone","","6884-9955","jenny_zheng8916@hotmail.com","","","","","","",""
"6124","Mr. Chang","","6707-9290","rjd_41428@hotmail.com","","","","","","",""
"6166","Vipteq, Inc.","www.vipteq.com","388-9782","","","","388-9783","","","",""
"6319","Arval","","399-4525","","","","","","","",""
"6366","Tagaropulos","","360-0300","dcastro@tagaropulos.com","","","","","","",""
"6399","Pan American Life Global Service (PALIG)","www.palig.com","208-8130","rguerrero@panamericanlife.palig.com","","","","","","",""
"6410","Residencia José Ramea","","215-4000","joseramea@hotmail.com","","","","","","",""
"6421","Hospital Paitilla","","265-8900","biomedica@campanilla.com","","","","","","",""
"6442","Airesistemas","www.airesistemas.com","271-7900","","","","","","","",""
"6461","TAS Panamá","www.tas-seguridad.com","321-1244","","","","","","","",""
"6472","GF Construcciones","","394-9208","","","","","","","",""
"6474","SISCA - Secretaria de la Integración Social Centroamericana","www.sisca.int","399-3873","","","","399-3876","","","",""
"6531","Inversiones Arizona","","270-1265","alewis@praderapanama.com","","6613-22527","","","","",""
"6572","Arval Developers","","399-4525","Ventas@arvaldevelopers.com","","","","","","",""
"6577","VAXTRIALS Cable & Wireless","","265-7017","katheline.ramos@cwpanama.com","","","","","","",""
"6589","Arrocha","","279-9000","","","","","","","",""
"6690","Nestlé de Panama","www.nestle-centroamerica.com","229-1333","info@pa.nestle.com","","","","","","",""
"6698","Private Asset Group","","2649355","","","","","","","",""
"6712","Santa María Golf & Country Club | The Santa Maria, a Luxury Collection, Hotel & Golf Resort","www.santamariacountryclub.com","340-9300","info@santamariapanama.com","","","","","","",""
"6737","Restaurante Copacabana","","6212-0950","dariogp85@gmail.com","","","","","","",""
"6796","Muebles Jamar","","6550-8509","humgomez@hgintrtgroup.com","","","","","","",""
"6826","Panamá Pacífico","","316-3500","info@panamapacifico.com","","","","","","",""
"6890","Alajir, S.A.","","831-5021","julian.losada@corpglitter.com","","237-9983","","","","",""
"6895","La Bella Beuty Supply","","","ipcsolution@msn.com","","","","","","",""
"6896","Glitter Shop","","831-5021","julian.losada@corpglitter.com","","","","","","",""
"7247","Central Hidroeléctrica Mendre","","303-1350","","vbonifatti@mendre.net","","","","","",""
"7254","Distribuidora David & Prestige Motors (PMG)","","300-6350","jpuerta@pmgpanama.com","","","","","Panamá","",""
"7270","Oceanía Business Plaza","","282-5750","octdiaz@oceaniabp.com","","","","","","",""
"7274","Servientrega","http://www.servientrega.com.pa","213-3000","","","","","","","",""
"7280","Ministerio de Comercio e Industrias  - MICI","","560-0600","","","","","","","",""
"7288","Dirección de Investigación Judicial (DIJ)","","507-3000","","","","","","","",""
"7290","Prime Destinations Group","www.pdgsa.com","392-3337","","","","","","","",""
"7302","Productos Universales","","388-9944","ericka.cordero@productosuniversales1.com","","","","","","",""
"7316","Grupo CCC","www.grupo-ccc.com","771-5773","info@grupo-ccc.com","","771-4574","771-4255","","","",""
"7346","Novak Tech","","","","","","","","","",""
"7431","NTN","","269-4777","jorge.mendieta@ntnpanama.com","","","","","","",""
"7492","Alcatel-Lucent Enterprise","www.alcatel-lucent.com.","+52 (55) 5870-9000","","","","","","","",""
"7520","Aluwood","www.aluwoodpanama.net","214-7901","info@aluwoodpanama.net","","","214-7903","","","",""
"7555","ZRII","www.zrii.com","833-6740","","","","","","","",""
"7571","Restaurante Sakura","","6437-8610","","","","","","","",""
"7621","COOESAN | Cooperativa El Educador Santeño, R.L","www.cooesan.com","994-6325","info@cooesan.com","","","","","","",""
"7627","Residencia Rogelio Orillac","","387-1559","morillac@fidanque.com","","","","","","",""
"7630","Grupo Terra (Jinro | Terra Enérgia)","www.corporaciongrupoterra.com","399-2015","","","","","","","",""
"7640","Residencia Laura Boyd","","","","","","","","","",""
"7663","Industrias Everfit","http://www.everfit.net/","260-4222","everfit@everfit.net","","","","","","",""
"7696","Pro Nova","www.pronovapanama.com","260-0892","eacosta@pronovapanama.com","","","260-2751","","","",""
"7720","IBS Plus","","314-4328 / 4300","","","","","","","",""
"7744","Beverly Hills","","227-3555","recepcion@onixco.com","","","","","","",""
"7906","Arango Arquitectos","","","","","","","","","",""
"7939","Specialty Reinsurance Brokers","","209-4260","","","","","","","",""
"7976","Caja de Seguro Social (Hospital de Panamá Norte)","www.css.gob.pa","366-2184","","","","","","","",""
"8136","D'Lineare","http://www.dlineare.com/","203-9255","dlineare@dlineare.com","","","","","","",""
"8152","Edificio Terrazas del Parque","","","","","","","","","",""
"8242","HG InterGroup","www.hgintergroup8.webnode.es","388-3204","info@hgintergroup.com","","","","","","",""
"8250","Instituto para la Formación y Aprovechamiento de Recursos Humanos - IFARHU","www.ifarhu.gob.pa","500-4700","contacto@ifarhu.gob.pa","","","","","","",""
"8283","Financiera Panamá","","833-9967","ventas@prestapanama.com","","","","","","",""
"8290","Grupo Ram's","","64958483","jyoris@ramseguridad.com","","","","","","",""
"8343","Urbe Panama","","269-0420","cgusman@urbepanama.com","","","","","","",""
"8364","D´Lineare","","203-9255","quesada@dlineare.com","","","","","","",""
"8426","José Zubieta","","","","","","","","","",""
"8442","Elmec","","322-6900","mprieto@elmec.net","","","","","","",""
"8454","Felicia Alvarez","","224-7481","","","","","","","",""
"8455","Sunstar Hotel and Development","","908-3600","sistemas@sheratonbijao.com","","","","","","",""
"8474","Infosys Technologies","","6450-5756","","","","","","","",""
"8477","MAK Studio","","","info@makstudiopty.com","","","","","","",""
"8513","Residencia Carlos Herrera","","","","","","","","","",""
"8524","Gnesa Network Group","","290-0333","jmcastillo@gnesagroup.com","","","","","","",""
"8532","Alcogal","","","","","","","","","",""
"8554","Zummo","www.zummo.com.pa","226-7057","info@zummo.com.pa","","","","","","",""
"8601","Calatel","www.calatel.com","396-3036","","","","","","","",""
"8629","Sunstar Hotels (Antiguo Sheraton Bijao)","www.starwoodhotels.com","908-3600","","","","908-3790","","","",""
"8673","IMESA","","203-0402/03","imesa2013@gmail.com","","","","","","",""
"8685","Maria Bonita","","6001-0000","","","","","","","",""
"8695","Colegio Aleman Nikolaus Kopernikus Panamá","","396-0751","info@colegioalemannk.org","","","","","","",""
"8836","B&T Consulting","","(+506) 2299-3333","info@btccr.com","","","","","","",""
"8846","Autoridad Nacional del Ambiente","","500-0861","","","","","","","",""
"8859","3 Men Movers","","(713) 333- MOVE (6683) x701","oscar@3menmovers.com","","62489094","","","","",""
"8884","Aire Sí","www.airesi.com","261-8115","servicio@airesi.com","dsolis@airesi.com","","","","","",""
"8921","Aire Si","","261-8115","dsolis@airesi.com","","","","","","",""
"8972","Picadilly","","227-8170","","","","","","","",""
"9139","GTS France SAS (Antiguo Thales)","","302-0251","","","","","","","",""
"9193","Pan-American Life Global Services, S.A.","www.palig.com","208-8000","","","","208-8001","","","",""
"9261","Aseguradora Ancón","www.asegurancon.com","210-8787","","","","","","","",""
"9288","Microserfin","www.microserfin.com","261-5022","","","","","","","",""
"9314","Distribuidora Ideal","","6689-9900","","","","","","","",""
"9319","Hospital Irma De Lourdes Tzanetatos","","513-7105","danmurillo@css.gob.pa","","","","","","",""
"9335","Coronado Luxury Club & Suites (Antiguo Hotel Coronado)","","240-4444","jefecompras.coronado@bluebayresort.com","","","","","","",""
"9339","Pronto Print","","","","","","","","","",""
"9411","Centro Médico del Caribe","www.cmcaribe.com","441-4420","","","","441-4671","","","",""
"9445","Seguridad Permanente y Proteccion (SEPROSA)","seprosa.com.pa","229-4500","info@seprosa.com.pa","","","","","","",""
"9449","I, S.A.","","","","","","","","","",""
"9458","Constructora REC","","229-1539","gloriela.estribi@gmail.com","","","261-7715","","","",""
"9497","MDM","www.mdm.com.pa","264-8820","info@mdm.com.pa","","","264-9634","","","",""
"9525","Axxis Systems","www.axxissystems.com","317-1910","info@axxis-systems.com","","317-1740","317-1967","","","",""
"9539","Grupo Tecun","www.grupotecun.com","220-3409","","","","","","","",""
"9548","Siena Global (3-Men Movers)","www.3menmovers.com","(713) 333-6683 x 701","","","","","","","",""
"9550","Instituto de Acueductos y Alcantarillados Nacionales - IDAAN","www.idaan.gob.pa","523-8570","","","","","","","",""
"9642","Arquitex Desing","","","arquitex.design@gmail.com","","","","","","",""
"9743","Grupo Corcione","www.grupocorcione.com/es","215-0011","","","","","","","",""
"9759","Constructora Prisma","www.corporacionprisma.com","","","","","","","","",""
"9769","Centro Comercial Paseo Central Chitré","www.paseocentral.com","910-1244","","","","","","","",""
"9780","El Machetazo","","","","","","","","","",""
"9784","Administradora General de Construcción","","265-3200","","","","","","","",""
"9790","URBE Desarrollo y Construcccion","","269-6339","cgusman@urbepanama.com","","","","","","",""
"9804","Corporación Basilio","","","","","","","","","",""
"9861","GDP Holdings","","6246-5379","ingnovoa@gdpholdings.net","","","","","","",""
"9880","Avza Consulting and Support","www.avzaconsulting.com","260-2344","","","260-4891","260-2853","","","",""
"9891","La Casa de las Baterias (CASABAT)","www.casabat.com","226-0723","","","226-0721","226-3693","","","",""
"9911","Administración, Desarrollo e Inspección Electromecánica (ADIESA)","www.pacifichills.com.pa","321-0111","","","","321-0318","","","",""
"9927","Ingenieria RM","www.ingenieriarm.com","270-0922","contactenos@ingenieriarm.com","","","270-0423","","","",""
"9959","EA Panamá","https://eapanama.com","390-9900","info@eapanama.com","","","","","","",""
"10094","Levantina, Ingeniería y Construcción (LIC)","www.lic-sl.com","833-5944","","","","","","","",""
"10150","Perfumería Yakar Megamall","","","superquito@yahoo.es","","","","","","",""
"10166","Escarh Panamá | Busmen","","","","","","","","","",""
"10188","Colliers International Panama","www.colliers.com","214-7777","ricardo.munoz@colliers.com","","","","","","",""
"10194","Dog Spot","","","","","","","","","",""
"10202","Casa Flex","www.casaflex.com.mx","","","","","","","","",""
"10206","ScanSource Latin America","www.scansource.com","836-7709","","","","","","","",""
"10217","Fiscalía General de Cuentas","www.fiscaliadecuentas.gob.pa","506-2000","","","","","","","",""
"10308","Óptica Sosa y Arango","","227-8189","dnieto@sosayarango.com","","","","","","",""
"10373","Universidad de Panamá (UP)","www.up.ac.pa","523-5000","","","","","","","",""
"10519","Volvo Car","","302-5530","info@volvocarpanama.com","","","","","","",""
"10535","Panamerican Network","","","","","","","","","",""
"10548","PH Altamira","","","ing.friedman@gmail.com","","","","","","",""
"10565","MAPFRE","","378-9821","aortega@mapfre.com.pa","","","","","","",""
"10577","Universidad Santa María La Antigua | USMA","","230-8300 | 8200","mercadeo@usma.ac.pa","","","","","","",""
"10588","Grupo Shajani","www.gruposhahani.com/","","","","","","","","",""
"10642","Impa-Doel | IMPADOEL","impadoel.com/empresa.php","302-1200","impadoel@impadoel.com","","","302-1201","","","",""
"10696","Advanced Techno Products, Inc.","www.advancedtechno.net","269-6291","","","","","","","",""
"10742","Ministerio Público","www.ministeriopublico.gob.pa","507-3000","","","","","","","",""
"10757","EuroConstruction","","396-6996 / 6450-3011","admin@proyectcons.com","","","","","","",""
"10807","Ministerio de Economía y Finanzas - MEF","","507-7000 al 7005","","","","","","","",""
"10824","Auto Centro","www.autocentro.ws","360-0666","servicioalcliente@autocentro.email","","","236-6603","","","",""
"10888","The Buenaventura Golf & Beach Resort Panama","www.thebristol.com","908-3333","","","","","","","",""
"10913","Grupo Avanzatec","www.avanzatec.com","396-7772","info@avanzatec.com","","396-7773","","","","",""
"10925","Aliss Panamá","","208-2447","","","388-4317","","","","",""
"10930","Pentech","www.pentechglobal.com","280-6609","","","","","","","",""
"10948","TVN Media","www.tvnmedia.com","294-6400","","","","","","","",""
"10963","Hospital Susana Jones Cano","www.css.gob.pa","503-1867 / 1862","","","","","","","",""
"11001","Felipe Motta","www.felipemotta.com","302-5555","web@felipemotta.com","","","","","","",""
"11060","Ingepa-Ingeconser","www.ingeconser.es","393-9193 / 96 / 97","panama@ingeconser.es","","393-9196","393-9199","","","",""
"11079","Avon Megamall","","6614-9862","ana.patricia.recinos@avon.com","","","","","","",""
"11106","SADIGSA","www.sadigsa.com","269-5729 / 8364","ventas@sadigsa.com","","264-7427","","","","",""
"11119","Casas Grandes","www.casasgrandes.com.pa/","300-1100","","","","","","","",""
"11128","Ocean Re (antes Meridian Re)","","275-5750","","","","","","","",""
"11193","Arrendadora Economica","www.arrendadoraeconomica.com","392-8775","","","","","","","",""
"11205","Bonilla, Bonilla & Ruiz","www.bbrasociados.com","396-6065 / 6064","fhbonilla@bbrasociados.com","","","","","","",""
"11219","Centro Industrial","www.centro-industrial.com","302-8022","ventaspv@centro-industrial.com","","","302-8023","","","",""
"11231","Grupo Rafael Ortiz | LAFSA, Auto Cromo y Lovu","www.autocromo.com","229-1055","","","","","","","",""
"11289","Haus & Semah Investments","www.hauspanama.com","261-7100","ventas@hauspanama.com","","","","","","",""
"11437","Inversiones Masari","","393-5516","","","","","","","",""
"11458","P.H. Terra Wind","","201-7557","","","","","","","",""
